#ID,name,HMDB_ID,CAS,kingdom(HMDB),super_class(HMDB),class(HMDB),sub_class(HMDB)
pos_4983,Anthroylouabain,HMDB0248471,--,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones
pos_4991,2-(2-Furanyl)-3-piperidinol,HMDB0039837,--,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_4995,Dehydroisochalciporone,HMDB0033527,--,Organic compounds,Organoheterocyclic compounds,Azepines,--
pos_5027,trans-4-Aminocyclohexanecarboxylic acid,HMDB0246355,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5028,4-Aminohex-5-ynoic acid,HMDB0252607,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5029,N2-Acetylornithine,HMDB0003357,6205/8/9,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5030,Glabrin A,HMDB0301777,162157-00-8,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5031,5-Butyl-2-ethyloxazole,HMDB0037862,77311-04-7,Organic compounds,Organoheterocyclic compounds,Azoles,Oxazoles
pos_5056,Hydroxyatrazine,HMDB0062766,2163-68-0,Organic compounds,Organoheterocyclic compounds,Triazines,"1,3,5-triazines"
pos_5073,3-Dehydro-6-deoxoteasterone,HMDB0304120,--,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives"
pos_5093,2-Methylpyrrole,HMDB0033114,636-41-9,Organic compounds,Organoheterocyclic compounds,Pyrroles,Substituted pyrroles
pos_5094,2-Methylfuran,HMDB0013749,534-22-5,Organic compounds,Organoheterocyclic compounds,Heteroaromatic compounds,--
pos_5095,3-Hexenol,HMDB0302313,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols
pos_5106,Felypressin,HMDB0252190,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5108,"(Deamino-Pen1,Tyr(Me)2,Arg8)-Vasopressin",HMDB0247184,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids
pos_5109,n-Butylhydroperoxide,HMDB0255095,--,Organic compounds,Organic oxygen compounds,Organic hydroperoxides,--
pos_5146,N-[4-(3-Amino-1h-indazol-4-yl)phenyl]-n1-(2-fluoro-5-methylphenyl) urea,HMDB0257638,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,N-phenylureas
pos_5160,N(4)-Octadecyl-1-arabinofuranosylcytosine,HMDB0248147,--,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,--
pos_5166,(S)-Isosclerone,HMDB0038712,54712-38-8,Organic compounds,Benzenoids,Tetralins,--
pos_5173,7-Methylguanosine,HMDB0001107,20244-86-4,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,--
pos_5197,4-Hydroxy-3-methoxycinnamaldehyde,HMDB0141782,20649-42-7,Organic compounds,Benzenoids,Phenols,Methoxyphenols
pos_5198,Nateglinide,HMDB0014869,105816-04-4,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5217,Choloyl-CoA,HMDB0001374,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols
pos_5222,Withaperuvin C,HMDB0034077,81644-34-0,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones
pos_5245,Vincristine,HMDB0014681,57-22-7,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5270,N-Stearoyl Lysine,HMDB0241946,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5284,"(1S,2S,4R,8S)-p-Menthane-1,2,8,9-tetrol 2-glucoside",HMDB0039975,402593-52-6,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides
pos_5293,4-Deoxypyridoxine,HMDB0246408,--,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Methylpyridines
pos_5295,Indolelactic acid,HMDB0000671,7417-65-4,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives
pos_530,Hydrocinnamate-(orn-Pro-dcha-Trp-Arg),HMDB0256653,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_531,"PI(16:0/18:3(10,12,15)-OH(9))",HMDB0276116,--,--,--,--,--
pos_5321,Harmalol,HMDB0029838,525-57-5,Organic compounds,Alkaloids and derivatives,Harmala alkaloids,--
pos_5323,Gemcitabine,HMDB0014584,95058-81-4,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides
pos_5328,Phenylalanyl-Lysine,HMDB0029000,6456-72-0,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5347,Ranitidine S-oxide,HMDB0257111,--,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_536,"PS(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,19Z)-O(16,17))",HMDB0283378,--,--,--,--,--
pos_5360,Lucidenic acid D1,HMDB0038199,97653-95-7,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids
pos_5361,(-)-Epigallocatechin 7-glucuronide,HMDB0041640,--,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides
pos_5366,serofendic acid,HMDB0258253,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids
pos_537,"PS(20:3(5Z,8Z,11Z)/6 keto-PGF1alpha)",HMDB0282385,--,--,--,--,--
pos_5370,3-(1-Pyrrolidinyl)-2-butanone,HMDB0039840,97073-15-9,Organic compounds,Organoheterocyclic compounds,Pyrrolidines,N-alkylpyrrolidines
pos_5371,2-Butyl-5-methyl-4-propyloxazole,HMDB0037894,94794-09-9,Organic compounds,Organoheterocyclic compounds,Azoles,Oxazoles
pos_538,Cynarasaponin J,HMDB0039560,117804-15-6,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides
pos_5382,hydroxyisovaleroyl carnitine,HMDB0062555,--,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_5398,Homodolicholide,HMDB0033907,86630-40-2,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans
pos_5401,Allysine,HMDB0001263,6665/12/9,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5402,trans-3-Hydroxy-L-proline,HMDB0059659,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5403,Phenylphosphonic acid,HMDB0256444,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,--
pos_5409,Glycerol 1-myristate,HMDB0304951,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols
pos_5448,"(13Z,16Z)-Docosadienoic acid",HMDB0061714,17735-98-7,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_5457,5-Hydroxyhexanoic acid,HMDB0000525,44843-89-2,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_5458,Nosantine,HMDB0255755,--,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives
pos_5468,"N-Acetyl-1,6-diaminohexane",HMDB0255016,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives
pos_547,"(13Z,16Z)-Docosadienoyl-CoA",HMDB0062220,--,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_5479,Xanthoxin,HMDB0014693,298-81-7,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Furanocoumarins
pos_5483,TR-Saponin A,HMDB0035341,288153-01-5,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides
pos_5484,3-Deazaneplanocin,HMDB0245851,--,Organic compounds,Organoheterocyclic compounds,Imidazopyridines,"Imidazo-[4,5-c]pyridines"
pos_5489,Diosmin,HMDB0029548,520-27-4,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides
pos_5496,2-Amino-2-deoxy-D-gluconate,HMDB0250755,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5504,"PG(i-14:0/20:5(5Z,8Z,11Z,14Z,16E)-OH(18R))",HMDB0271316,--,--,--,--,--
pos_5511,[(2R)-Oxiran-2-yl]methyl 2-methylprop-2-enoate,HMDB0243756,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives
pos_5513,Succinylacetone,HMDB0000635,51568-18-4,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives
pos_5514,Cinnamaldehyde,HMDB0003441,104-55-2,Organic compounds,Phenylpropanoids and polyketides,Cinnamaldehydes,--
pos_5518,2-(6'-Methylthio)hexylmalic acid,HMDB0304053,--,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives
pos_5522,Equol 4'-O-glucuronide,HMDB0041731,--,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans
pos_5542,(-)-Naringenin,HMDB0002670,480-41-1,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans
pos_5555,N-Stearoyl Histidine,HMDB0241943,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_556,2-(2-Thienyl)furan,HMDB0029715,27521-80-8,Organic compounds,Organoheterocyclic compounds,Heteroaromatic compounds,--
pos_5564,"Ethyl 2,4-dioxohexanoate",HMDB0034851,13246-52-1,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives
pos_5565,trans-Jasmone,HMDB0031454,6261-18-3,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_5566,gamma-Diosphenol,HMDB0037014,54783-36-7,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids
pos_5586,Tanabalin,HMDB0041330,172548-61-7,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones
pos_5592,L-Citrulline,HMDB0000904,372-75-8,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5601,"PE(DiMe(9,5)/6 keto-PGF1alpha)",HMDB0285094,--,--,--,--,--
pos_5607,Butofilolol,HMDB0249467,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_5622,N-((R)-Pantothenoyl)-L-cysteine,HMDB0006834,--,Organic compounds,Organic acids and derivatives,Peptidomimetics,Hybrid peptides
pos_5623,Batelapine,HMDB0248879,--,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines
pos_5632,Phenethyl,HMDB0252062,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,--
pos_5633,"2,5-Dimethylbenzaldehyde",HMDB0032014,34341-29-2,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoyl derivatives
pos_5634,L-Rhamnose,HMDB0000849,3615-41-6,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_5635,5-Butyl-4-methyl-2-propyloxazole,HMDB0037896,84028-11-5,Organic compounds,Organoheterocyclic compounds,Azoles,Oxazoles
pos_5643,Toxin T2 tetrol,HMDB0036159,34114-99-3,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids
pos_5646,"Benzyl alcohol, 4-(2,4-diamino-5-pyrimidinylmethyl)-2,6-dimethoxy-alpha,alpha-dimethyl-",HMDB0249395,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes
pos_5647,"13,14-Dihydro PGF2a",HMDB0004239,27376-74-5,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids
pos_5653,DG(8:0/0:0/13:0),HMDB0092908,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols
pos_5684,Luteolin 4'-methyl ether 7-glucuronide,HMDB0037452,35110-20-4,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides
pos_5693,1-Methyl-4-piperidyl acetate,HMDB0243931,--,Organic compounds,Organoheterocyclic compounds,Piperidines,--
pos_5695,3-Amino-3-(4-hydroxyphenyl)propanoate,HMDB0003831,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5705,1-palmitoyl-dihydroxyacetone-phosphate,HMDB0062190,17378-38-0,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds
pos_5708,Norbixin,HMDB0035832,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids
pos_5720,Calcitetrol,HMDB0006228,56142-94-0,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Vitamin D and derivatives
pos_5738,3-Pyridinebutanoic acid,HMDB0001007,477251-67-5,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,--
pos_5741,Riesling acetal,HMDB0037562,--,Organic compounds,Organoheterocyclic compounds,Tetrahydrofurans,--
pos_575,"PE(DiMe(9,3)/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S))",HMDB0285030,--,--,--,--,--
pos_5762,Citramalic acid,HMDB0000426,597-44-4,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_5769,Lumichrome,HMDB0254199,--,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,Alloxazines and isoalloxazines
pos_5777,"DG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",HMDB0007092,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Diradylglycerols
pos_5781,Fluoromisonidazole,HMDB0252385,--,Organic compounds,"Organic 1,3-dipolar compounds","Allyl-type 1,3-dipolar organic compounds",Organic nitro compounds
pos_5784,p-CHLOROPHENYLALANINE,HMDB0033261,101365-03-1,Organic compounds,Phenylpropanoids and polyketides,2-arylbenzofuran flavonoids,--
pos_5787,5-Phosphoribosylamine,HMDB0001128,6062/6/2,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_5789,6-Hydroxyindoxyl sulfate,HMDB0304937,--,--,--,--,--
pos_5799,S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione,HMDB0013055,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5804,Phenoxymethyl,HMDB0256417,--,--,--,--,--
pos_5806,"Thieno[2,3-b]pyridin-4-ol",HMDB0258984,--,Organic compounds,Organoheterocyclic compounds,Thienopyridines,--
pos_5807,N-(3-(Aminomethyl)benzyl)acetamidine,HMDB0254998,--,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylmethylamines
pos_5814,(+/-)-Ethyl 2-hydroxy-3-methylvalerate,HMDB0032270,24323-38-4,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters
pos_5820,Luteolin,HMDB0005800,491-70-3,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones
pos_5825,2-[(Tetrahydrofurfuryl)oxy]ethanol,HMDB0252869,--,Organic compounds,Organoheterocyclic compounds,Tetrahydrofurans,--
pos_583,Emamectin,HMDB0251763,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_5838,"1,2-Propanediol, 3-(octyloxy)-",HMDB0245961,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Monoradylglycerols
pos_584,PG(a-15:0/LTE4),HMDB0270668,--,--,--,--,--
pos_5851,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",HMDB0054589,--,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols
pos_5885,3-Octaprenyl-4-hydroxybenzoate,HMDB0304144,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Polyprenylphenols
pos_5890,"5-Ethyl-2,4-dimethyloxazole",HMDB0037867,33318-74-0,Organic compounds,Organoheterocyclic compounds,Azoles,Oxazoles
pos_5893,(R)-Pelletierine,HMDB0030324,2858-66-4,Organic compounds,Organoheterocyclic compounds,Piperidines,--
pos_5899,Esaprazole,HMDB0251940,--,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_5914,"15H-11,12-EETA",HMDB0005050,877878-78-9,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives
pos_5931,cyclohexylammonium,HMDB0062716,--,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Cyclohexylamines
pos_5960,(E)-3-decen-1-ol,HMDB0013810,10339-60-3,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols
pos_5969,Triethanolamine,HMDB0032538,102-71-6,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines
pos_5994,Idremcinal,HMDB0253381,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_5997,Ramipril,HMDB0014324,87333-19-5,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_6000,3-Methyl-2-oxindole,HMDB0304943,--,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolines
pos_6001,Solketal,HMDB0258367,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers
pos_6002,"4,1-Benzoxazepine",HMDB0246595,--,Organic compounds,Organoheterocyclic compounds,Benzoxazepines,--
pos_6003,4-(3-Pyridyl)-butanoic acid,HMDB0001007,477251-67-5,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,--
pos_6005,Butanoic acid,HMDB0000039,107-92-6,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates
pos_6007,5-Hydroxyindoleacetic acid,HMDB0000763,54-16-0,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives
pos_6008,N-Acetyl-L-phenylalanine,HMDB0000512,2018-61-3,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_6009,Oseltamivir,HMDB0014343,204255-11-8,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_6023,"5S,6S-epoxy-15R-hydroxy-ETE",HMDB0062236,--,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers
pos_6024,Indole-3-ethanol,HMDB0003447,526-55-6,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles
pos_6025,Epijasminoside A,HMDB0033111,189148-81-0,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates
pos_603,Pyroglutamine,HMDB0062558,29883-25-8,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues"
pos_6032,"4-Amino-1-[(2R,5R)-5-(hydroxymethyl)-4-sulfanyloxolan-2-yl]pyrimidin-2-one",HMDB0257848,--,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,"Pyrimidine 2',3'-dideoxyribonucleosides"
pos_6042,Withaperuvin E,HMDB0030127,--,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones
pos_6044,Deoxycytidine,HMDB0000014,951-77-9,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides
