"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/9","37/18860",0.0540540540540541,113.273273273273,14.9364095630735,0.00013365457470773,0.00148759372534288,0.000345940824225486,"AKT1/BCL2",2
"BP","GO:0050777","negative regulation of immune response","3/9","226/18860",0.0132743362831858,27.8171091445428,8.86189340483537,0.000135232177597001,0.00149491352785801,0.000347643048745603,"MAPK14/PPARG/PTPRC",3
"BP","GO:0046326","positive regulation of D-glucose import","2/9","38/18860",0.0526315789473684,110.292397660819,14.7354110668889,0.000141044906048176,0.0015486349481641,0.000360135997662129,"AKT1/MAPK14",2
"BP","GO:1901654","response to ketone","3/9","232/18860",0.0129310344827586,27.0977011494253,8.73929741954302,0.000146131299613903,0.00159371383807108,0.000370619120885842,"AKT1/PTPRC/SIRT1",3
"BP","GO:0034391","regulation of smooth muscle cell apoptotic process","2/9","39/18860",0.0512820512820513,107.464387464387,14.5421528183974,0.000148632153286858,0.00159951820590162,0.000371968930149753,"PPARG/SIRT1",2
"BP","GO:0071404","cellular response to low-density lipoprotein particle stimulus","2/9","39/18860",0.0512820512820513,107.464387464387,14.5421528183974,0.000148632153286858,0.00159951820590162,0.000371968930149753,"AKT1/PPARG",2
"BP","GO:0042594","response to starvation","3/9","235/18860",0.0127659574468085,26.7517730496454,8.67973198138754,0.000151789678015034,0.00162275149193704,0.000377371844926572,"AKT1/BCL2/SIRT1",3
"BP","GO:0034390","smooth muscle cell apoptotic process","2/9","40/18860",0.05,104.777777777778,14.3561484717455,0.000156416168779623,0.00165049528744732,0.000383823681420947,"PPARG/SIRT1",2
"BP","GO:0055094","response to lipoprotein particle","2/9","40/18860",0.05,104.777777777778,14.3561484717455,0.000156416168779623,0.00165049528744732,0.000383823681420947,"AKT1/PPARG",2
"BP","GO:0097191","extrinsic apoptotic signaling pathway","3/9","239/18860",0.0125523012552301,26.3040446304045,8.60202664752942,0.000159554345041245,0.00167274716575499,0.000388998369234682,"AKT1/BCL2/PTPRC",3
"BP","GO:0033028","myeloid cell apoptotic process","2/9","41/18860",0.0487804878048781,102.222222222222,14.1769534392473,0.000164396804953108,0.00170155928693503,0.000395698645512341,"BCL2/SIRT1",2
"BP","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/9","41/18860",0.0487804878048781,102.222222222222,14.1769534392473,0.000164396804953108,0.00170155928693503,0.000395698645512341,"BCL2/SIRT1",2
"BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/9","42/18860",0.0476190476190476,99.7883597883598,14.0041603910053,0.00017257391430472,0.00176372711160484,0.000410155810893045,"AKT1/PTGS2",2
"BP","GO:0045923","positive regulation of fatty acid metabolic process","2/9","42/18860",0.0476190476190476,99.7883597883598,14.0041603910053,0.00017257391430472,0.00176372711160484,0.000410155810893045,"PPARG/PTGS2",2
"BP","GO:0019318","hexose metabolic process","3/9","249/18860",0.0120481927710843,25.2476572958501,8.41585012260803,0.000180090292142998,0.00182904202957732,0.000425344834732476,"AKT1/MAPK14/SIRT1",3
"BP","GO:0034405","response to fluid shear stress","2/9","45/18860",0.0444444444444444,93.1358024691358,13.5205997497721,0.000198282607463353,0.00196469047029237,0.000456889961998355,"AKT1/PTGS2",2
"BP","GO:0090199","regulation of release of cytochrome c from mitochondria","2/9","45/18860",0.0444444444444444,93.1358024691358,13.5205997497721,0.000198282607463353,0.00196469047029237,0.000456889961998355,"AKT1/MMP9",2
"BP","GO:1901797","negative regulation of signal transduction by p53 class mediator","2/9","45/18860",0.0444444444444444,93.1358024691358,13.5205997497721,0.000198282607463353,0.00196469047029237,0.000456889961998355,"BCL2/SIRT1",2
"BP","GO:1904407","positive regulation of nitric oxide metabolic process","2/9","45/18860",0.0444444444444444,93.1358024691358,13.5205997497721,0.000198282607463353,0.00196469047029237,0.000456889961998355,"AKT1/PTGS2",2
"BP","GO:0010828","positive regulation of D-glucose transmembrane transport","2/9","46/18860",0.0434782608695652,91.1111111111111,13.3699591097195,0.000207244135915989,0.00203275757405587,0.000472719008314854,"AKT1/MAPK14",2
"BP","GO:0045927","positive regulation of growth","3/9","263/18860",0.0114068441064639,23.9036755386565,8.17287769125914,0.000211630888363104,0.00203275757405587,0.000472719008314854,"AKT1/BCL2/MAPK14",3
"BP","GO:0043523","regulation of neuron apoptotic process","3/9","264/18860",0.0113636363636364,23.8131313131313,8.15624914029752,0.000214011992388861,0.00203275757405587,0.000472719008314854,"AKT1/BCL2/SIRT1",3
"BP","GO:0010830","regulation of myotube differentiation","2/9","47/18860",0.0425531914893617,89.1725768321513,13.224121252975,0.000216401401094404,0.00203275757405587,0.000472719008314854,"BCL2/MAPK14",2
"BP","GO:0030890","positive regulation of B cell proliferation","2/9","47/18860",0.0425531914893617,89.1725768321513,13.224121252975,0.000216401401094404,0.00203275757405587,0.000472719008314854,"BCL2/PTPRC",2
"BP","GO:0035330","regulation of hippo signaling","2/9","47/18860",0.0425531914893617,89.1725768321513,13.224121252975,0.000216401401094404,0.00203275757405587,0.000472719008314854,"MAPK14/SIRT1",2
"BP","GO:0071402","cellular response to lipoprotein particle stimulus","2/9","47/18860",0.0425531914893617,89.1725768321513,13.224121252975,0.000216401401094404,0.00203275757405587,0.000472719008314854,"AKT1/PPARG",2
"BP","GO:0001649","osteoblast differentiation","3/9","265/18860",0.0113207547169811,23.7232704402516,8.13971260379262,0.000216410498653332,0.00203275757405587,0.000472719008314854,"AKT1/MAPK14/PPARG",3
"BP","GO:0048863","stem cell differentiation","3/9","265/18860",0.0113207547169811,23.7232704402516,8.13971260379262,0.000216410498653332,0.00203275757405587,0.000472719008314854,"BCL2/MAPK14/PTPRC",3
"BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/9","48/18860",0.0416666666666667,87.3148148148148,13.0828350269226,0.000225754255920076,0.00209628951925785,0.000487493400753729,"BCL2/SIRT1",2
"BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/9","48/18860",0.0416666666666667,87.3148148148148,13.0828350269226,0.000225754255920076,0.00209628951925785,0.000487493400753729,"AKT1/BCL2",2
"BP","GO:0005996","monosaccharide metabolic process","3/9","272/18860",0.0110294117647059,23.1127450980392,8.02646226079603,0.000233692131356379,0.00214812724298174,0.000499548294886119,"AKT1/MAPK14/SIRT1",3
"BP","GO:0010883","regulation of lipid storage","2/9","49/18860",0.0408163265306122,85.5328798185941,12.9458673020427,0.000235302553385077,0.00214812724298174,0.000499548294886119,"PPARG/SIRT1",2
"BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","2/9","49/18860",0.0408163265306122,85.5328798185941,12.9458673020427,0.000235302553385077,0.00214812724298174,0.000499548294886119,"AKT1/SIRT1",2
"BP","GO:0006693","prostaglandin metabolic process","2/9","50/18860",0.04,83.8222222222222,12.8130013420192,0.000245046146552043,0.0021759562193829,0.000506019940248396,"PTGS2/SIRT1",2
"BP","GO:0010907","positive regulation of glucose metabolic process","2/9","50/18860",0.04,83.8222222222222,12.8130013420192,0.000245046146552043,0.0021759562193829,0.000506019940248396,"AKT1/SIRT1",2
"BP","GO:0042149","cellular response to glucose starvation","2/9","50/18860",0.04,83.8222222222222,12.8130013420192,0.000245046146552043,0.0021759562193829,0.000506019940248396,"BCL2/SIRT1",2
"BP","GO:0043029","T cell homeostasis","2/9","50/18860",0.04,83.8222222222222,12.8130013420192,0.000245046146552043,0.0021759562193829,0.000506019940248396,"AKT1/BCL2",2
"BP","GO:0070269","pyroptotic inflammatory response","2/9","50/18860",0.04,83.8222222222222,12.8130013420192,0.000245046146552043,0.0021759562193829,0.000506019940248396,"CASP1/MAPK14",2
"BP","GO:0043368","positive T cell selection","2/9","51/18860",0.0392156862745098,82.1786492374728,12.6840353504717,0.000254984888554151,0.00223973212919187,0.000520851066804781,"BCL2/PTPRC",2
"BP","GO:0051155","positive regulation of striated muscle cell differentiation","2/9","51/18860",0.0392156862745098,82.1786492374728,12.6840353504717,0.000254984888554151,0.00223973212919187,0.000520851066804781,"BCL2/MAPK14",2
"BP","GO:0042593","glucose homeostasis","3/9","281/18860",0.0106761565836299,22.3724792408066,7.8869717413446,0.000257200072222703,0.00224650347012231,0.000522425746250306,"AKT1/PPARG/SIRT1",3
"BP","GO:0031669","cellular response to nutrient levels","3/9","282/18860",0.0106382978723404,22.2931442080378,7.87187625686134,0.000259903170697228,0.00224650347012231,0.000522425746250306,"AKT1/BCL2/SIRT1",3
"BP","GO:0033500","carbohydrate homeostasis","3/9","282/18860",0.0106382978723404,22.2931442080378,7.87187625686134,0.000259903170697228,0.00224650347012231,0.000522425746250306,"AKT1/PPARG/SIRT1",3
"BP","GO:0051054","positive regulation of DNA metabolic process","3/9","283/18860",0.0106007067137809,22.2143698468787,7.8568588577173,0.000262624697782455,0.00225559046056036,0.00052453893139509,"AKT1/PTPRC/SIRT1",3
"BP","GO:0006692","prostanoid metabolic process","2/9","52/18860",0.0384615384615385,80.5982905982906,12.558781172126,0.000265118632595095,0.00225559046056036,0.00052453893139509,"PTGS2/SIRT1",2
"BP","GO:0045922","negative regulation of fatty acid metabolic process","2/9","52/18860",0.0384615384615385,80.5982905982906,12.558781172126,0.000265118632595095,0.00225559046056036,0.00052453893139509,"AKT1/SIRT1",2
"BP","GO:0010332","response to gamma radiation","2/9","53/18860",0.0377358490566038,79.0775681341719,12.4370631293954,0.000275447231949058,0.00232813443014449,0.000541409075576922,"BCL2/PTPRC",2
"BP","GO:0034976","response to endoplasmic reticulum stress","3/9","288/18860",0.0104166666666667,21.8287037037037,7.78291946713682,0.000276510735395623,0.00232813443014449,0.000541409075576922,"AKT1/BCL2/SIRT1",3
"BP","GO:0046622","positive regulation of organ growth","2/9","54/18860",0.037037037037037,77.6131687242798,12.3187169779955,0.000285970539960692,0.00239537179090786,0.000557045164654848,"AKT1/MAPK14",2
"BP","GO:0010874","regulation of cholesterol efflux","2/9","57/18860",0.0350877192982456,73.5282651072125,11.9824198374638,0.000318707250444578,0.00265589375370482,0.000617629705314999,"PPARG/SIRT1",2
"BP","GO:0061448","connective tissue development","3/9","307/18860",0.00977198697068404,20.4777415852334,7.51820395913586,0.00033361574073018,0.00276594683003338,0.000643222615049059,"MAPK14/PPARG/SIRT1",3
"BP","GO:0042304","regulation of fatty acid biosynthetic process","2/9","59/18860",0.0338983050847458,71.0357815442561,11.772505412158,0.00034150258187613,0.0028027358361046,0.000651777920752422,"PTGS2/SIRT1",2
"BP","GO:0071470","cellular response to osmotic stress","2/9","59/18860",0.0338983050847458,71.0357815442561,11.772505412158,0.00034150258187613,0.0028027358361046,0.000651777920752422,"CASP1/PTGS2",2
"BP","GO:0031348","negative regulation of defense response","3/9","313/18860",0.00958466453674121,20.0851970181044,7.43952775954751,0.000353117518982438,0.00284126476372951,0.000660737846269729,"MAPK14/PPARG/PTPRC",3
"BP","GO:0006636","unsaturated fatty acid biosynthetic process","2/9","60/18860",0.0333333333333333,69.8518518518518,11.6714742021272,0.000353191066014376,0.00284126476372951,0.000660737846269729,"PTGS2/SIRT1",2
"BP","GO:0046324","regulation of D-glucose import","2/9","60/18860",0.0333333333333333,69.8518518518518,11.6714742021272,0.000353191066014376,0.00284126476372951,0.000660737846269729,"AKT1/MAPK14",2
"BP","GO:0060135","maternal process involved in female pregnancy","2/9","60/18860",0.0333333333333333,69.8518518518518,11.6714742021272,0.000353191066014376,0.00284126476372951,0.000660737846269729,"AKT1/PTGS2",2
"BP","GO:0035329","hippo signaling","2/9","61/18860",0.0327868852459016,68.7067395264117,11.572916837776,0.000365073234193789,0.00290805885080837,0.000676270851783129,"MAPK14/SIRT1",2
"BP","GO:0070231","T cell apoptotic process","2/9","61/18860",0.0327868852459016,68.7067395264117,11.572916837776,0.000365073234193789,0.00290805885080837,0.000676270851783129,"AKT1/BCL2",2
"BP","GO:0010948","negative regulation of cell cycle process","3/9","318/18860",0.00943396226415094,19.769392033543,7.375625639064,0.000369922610110009,0.0029180788418872,0.000678601006793526,"BCL2/MAPK14/SIRT1",3
"BP","GO:0051402","neuron apoptotic process","3/9","318/18860",0.00943396226415094,19.769392033543,7.375625639064,0.000369922610110009,0.0029180788418872,0.000678601006793526,"AKT1/BCL2/SIRT1",3
"BP","GO:0051146","striated muscle cell differentiation","3/9","321/18860",0.00934579439252336,19.5846313603323,7.3379830325511,0.000380250289825373,0.00298505662302527,0.00069417673047195,"AKT1/BCL2/MAPK14",3
"BP","GO:0002221","pattern recognition receptor signaling pathway","3/9","325/18860",0.00923076923076923,19.3435897435897,7.28858297659466,0.000394308960196984,0.00308053875153894,0.000716381157442901,"AKT1/CASP1/MAPK14",3
"BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","2/9","64/18860",0.03125,65.4861111111111,11.2911153535642,0.000401880382404972,0.00310978867337181,0.000723183244528245,"AKT1/MAPK14",2
"BP","GO:0045058","T cell selection","2/9","64/18860",0.03125,65.4861111111111,11.2911153535642,0.000401880382404972,0.00310978867337181,0.000723183244528245,"BCL2/PTPRC",2
"BP","GO:0015909","long-chain fatty acid transport","2/9","65/18860",0.0307692307692308,64.4786324786325,11.2015072351207,0.000414535826526102,0.00317745621747602,0.00073891937300333,"AKT1/PPARG",2
"BP","GO:0045428","regulation of nitric oxide biosynthetic process","2/9","65/18860",0.0307692307692308,64.4786324786325,11.2015072351207,0.000414535826526102,0.00317745621747602,0.00073891937300333,"AKT1/PTGS2",2
