"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant"
"GPR141",1.18579681320626,6.04164248632577,6.93978860210057,3.03585277109061e-09,7.11952786056137e-08,10.798793319484,"Up"
"PFAS",-0.869304909950718,6.38739670439366,-6.93455881165772,3.09906866400221e-09,7.25424452635154e-08,10.7785281507536,"Down"
"RPS6KA5",-1.56930932703878,8.04194915747949,-6.93259577470618,3.12313451982403e-09,7.30377691426755e-08,10.7709218875759,"Down"
"PIM2",-0.946298055256015,10.1456620168684,-6.92777404898972,3.1830404194672e-09,7.43004978137469e-08,10.7522398825993,"Down"
"ENY2",1.19880630433758,8.08468947569301,6.92313059486502,3.24181412442315e-09,7.55321659759017e-08,10.7342498720303,"Up"
"NSUN7",1.32908578134859,6.53916021962547,6.92126866320155,3.26568401124584e-09,7.59475449053844e-08,10.7270365925828,"Up"
"KTELC1",-0.959857365908585,8.35063932777221,-6.91815355290868,3.30601208646018e-09,7.67434384613195e-08,10.7149688477765,"Down"
"DEXI",-0.830666237265171,8.17322118066419,-6.91683237241039,3.32326562884908e-09,7.70727840491382e-08,10.7098508482489,"Down"
"C14orf156",1.12560514819251,8.12756735736481,6.90662015624281,3.45969322649027e-09,8.0089031044167e-08,10.670294167992,"Up"
"PSMF1",-1.180823640439,9.39202928016859,-6.89948253905604,3.55834789946783e-09,8.22213843682182e-08,10.642650542451,"Down"
"C1orf122",0.820149622338061,6.80199986146795,6.89358095668672,3.64203289114433e-09,8.40006485168518e-08,10.6197963409114,"Up"
"GCLM",0.908613807240886,7.07012881168256,6.88789068694725,3.72457872605467e-09,8.56687183650635e-08,10.5977624701589,"Up"
"SLC38A1",-1.47992555929236,8.39000412744965,-6.88641759880844,3.74625027967802e-09,8.60884205037527e-08,10.5920586999211,"Down"
"SMPDL3A",1.40991658494004,6.81642449995781,6.88037946991904,3.8364025717129e-09,8.80795987697372e-08,10.5686805763626,"Up"
"TPST1",1.7248464947085,6.99821893945276,6.8576847843477,4.19501311760379e-09,9.60497538948627e-08,10.4808328710377,"Up"
"ZNF91",-1.30880533080613,7.6805342453237,-6.8474945756762,4.36672128805396e-09,9.96183059724833e-08,10.4413988098172,"Down"
"FURIN",0.951940971677644,7.57002097375278,6.84434715527588,4.42115900920184e-09,1.00768755658508e-07,10.4292202883063,"Up"
"IL17RA",0.815720988881317,8.8781114908356,6.84142228852413,4.47235357572707e-09,1.01843268925524e-07,10.4179034895534,"Up"
"PDSS1",1.28901881751386,6.19956893800484,6.83982326353287,4.50059100026597e-09,1.02393536422341e-07,10.4117168319493,"Up"
"ISG20",-1.01110660195287,11.3939107327668,-6.83448200226122,4.59620746145229e-09,1.04244701068261e-07,10.391052615263,"Down"
"BTN3A3",-1.0928306577681,7.21362573029827,-6.82121122356483,4.84262871424251e-09,1.09089324261699e-07,10.3397189890844,"Down"
"C14orf2",1.09450670292573,7.43687773630042,6.79740673045707,5.31809272058979e-09,1.19159403739418e-07,10.2476691351393,"Up"
"ATP11B",0.881749672937035,8.08875456764945,6.79626518370645,5.34202756735066e-09,1.1958911223793e-07,10.2432558593608,"Up"
"SERPINA13",-2.5166336744064,10.6289543845259,-6.79443528060112,5.38061933162279e-09,1.20345880780246e-07,10.2361815542269,"Down"
"VAMP5",0.972427518523347,9.38645750722746,6.78015070494698,5.69157840065724e-09,1.26737184227213e-07,10.1809662770909,"Up"
"SLC22A15",1.10136185739539,6.57062525448543,6.77546638267242,5.79739955847158e-09,1.28979314070775e-07,10.16286276246,"Up"
"P2RX1",0.944880364821778,7.29994784677546,6.77093918621205,5.90153329203089e-09,1.30832933828621e-07,10.145367990439,"Up"
"PAQR8",-0.886992630867327,7.6290702349074,-6.7673470367138,5.98548342282894e-09,1.32309442643174e-07,10.131487641393,"Down"
"METTL7B",2.35740917111717,5.7732697966969,6.75539726328155,6.27341024786026e-09,1.38345204939655e-07,10.0853195411376,"Up"
"LOC643310",-1.06247365482955,10.0879322952822,-6.75086974999454,6.38606806061887e-09,1.40582969390506e-07,10.0678301781928,"Down"
"SBDS",-0.910336133295767,7.16728359184547,-6.73635295464369,6.76105643545247e-09,1.48318463165162e-07,10.011763442653,"Down"
"IRF8",-0.928440090374622,9.58939548083002,-6.71732762108865,7.28590403763558e-09,1.59431043004024e-07,9.93830798961195,"Down"
"CDR2",-0.833123245842061,7.65786489100046,-6.71551316939409,7.33803035204217e-09,1.604157243916e-07,9.93130397344611,"Down"
"GPR175",-1.91775429606283,11.5502805128324,-6.71381487327161,7.38715615191843e-09,1.61349353309496e-07,9.9247485639243,"Down"
"ATP6V1C1",1.01350016110789,6.40474165170464,6.71062362165129,7.4803556661669e-09,1.63243178339788e-07,9.91243096456626,"Up"
"CREB5",0.882819274035322,8.3678207356596,6.70977141635665,7.50544155842547e-09,1.63538314149635e-07,9.90914175512716,"Up"
"PAG1",0.906922381739167,7.98260446224736,6.70107579889419,7.76624758210479e-09,1.68749752994049e-07,9.8755830150285,"Up"
"LSMD1",1.12145046678703,6.91273757120949,6.70004755766079,7.79767810402853e-09,1.69286379564143e-07,9.87161514723132,"Up"
"LOC642934",-1.07053982536666,8.58103421544326,-6.69945903463562,7.81572460926966e-09,1.69531765899085e-07,9.86934414035208,"Down"
"IER3",1.64242160466009,7.42023168865271,6.69579765619837,7.92893534052723e-09,1.71518208478564e-07,9.85521614065439,"Up"
"LOC647349",0.901321044030044,6.97439870001202,6.6881969812473,8.16919017684824e-09,1.75839889894967e-07,9.82589115564436,"Up"
"PARK7",0.959157347154543,8.10025677374931,6.68818761996524,8.16949050904224e-09,1.75839889894967e-07,9.82585504071727,"Up"
"SPRYD3",-1.93679606443407,12.1538293695292,-6.68365288911994,8.3162757294405e-09,1.78236293127139e-07,9.80836131201191,"Down"
"SAMD3",-1.40280283682086,6.84157524248252,-6.66829689578118,8.83311524724627e-09,1.88991078566614e-07,9.74913452797192,"Down"
"BAG3",-1.17932260696237,6.5847069877302,-6.65705350303825,9.23170189063681e-09,1.9684901232452e-07,9.70578195529766,"Down"
"NDE1",-0.936185668870429,10.7386052915797,-6.65170316374732,9.42761393005978e-09,2.00658197223067e-07,9.68515565865575,"Down"
"APH1B",0.83397729925763,7.82020483110331,6.65070261352931,9.4647075913135e-09,2.01135037063078e-07,9.68129866490947,"Up"
"DUSP6",-1.07682613045108,8.35142227782159,-6.64973936397983,9.50055566030327e-09,2.01726325422318e-07,9.67758553974925,"Down"
"C6orf190",-1.61074087647931,6.75758553638396,-6.62471969157301,1.04805449511693e-08,2.21142811869857e-07,9.58116746953653,"Down"
"LOC647340",0.934995194192119,9.34640826323742,6.61817686946939,1.07530095227799e-08,2.265973674792e-07,9.55596231243488,"Up"
"KLHDC4",-0.965525845776596,6.53513912502775,-6.61698496055632,1.08033983447857e-08,2.27468538013327e-07,9.55137107756425,"Down"
"NOV",-1.64537153581665,7.02685186209568,-6.61491069330597,1.08916505446852e-08,2.29134807274799e-07,9.54338129228222,"Down"
"ANKS1A",0.898405235382868,7.7163599881647,6.5997579283723,1.15584831528636e-08,2.42150222052492e-07,9.48502642904282,"Up"
"C16orf30",-0.892977220211563,6.68203097286555,-6.59131648177634,1.19474323790008e-08,2.50090299756936e-07,9.45252636915677,"Down"
"C18orf17",-0.81695725419709,7.34072217213587,-6.58678537721454,1.21615523056342e-08,2.54149147933204e-07,9.43508398463229,"Down"
"CMTM2",1.10741061750625,10.4821891323271,6.58638124084712,1.21808344896799e-08,2.54340680291157e-07,9.43352836055543,"Up"
"dJ341D10.1",1.17536853893646,7.33615933739686,6.58500487232183,1.22467324205042e-08,2.55504442366369e-07,9.42823047714355,"Up"
"PQLC3",-0.96461972920009,8.65968349442877,-6.58145140448732,1.24185107211756e-08,2.58873432446396e-07,9.41455334884209,"Down"
"SPCS3",0.859074211472384,6.68164097886244,6.57449897314301,1.27615633774984e-08,2.65145209347364e-07,9.38779708661718,"Up"
"LOC644774",0.955155201453925,8.62411278043044,6.57107349281239,1.29340376721272e-08,2.68506777107579e-07,9.374615830706,"Up"
"BNIP2",0.870384488697406,9.24712318640644,6.57082094908538,1.29468447737673e-08,2.68550889119232e-07,9.37364408441648,"Up"
"AGTPBP1",0.995576621936349,8.56579075629415,6.5692457117421,1.30270141762489e-08,2.69991044015579e-07,9.36758296500926,"Up"
"FCER1A",-1.87327534706739,7.81600748396617,-6.5679776155924,1.3091910811508e-08,2.7102726966461e-07,9.36270381371752,"Down"
"AP3S1",0.827110293061961,6.86499196988302,6.55897909652532,1.35617564842559e-08,2.79690367526e-07,9.32808519903877,"Up"
"QDPR",-0.970651948321533,7.37884948738348,-6.5565636832907,1.36907053916382e-08,2.81887251061248e-07,9.31879402976963,"Down"
"PLEKHF1",-1.56215621643209,7.16824874613279,-6.53576408463019,1.48528124674714e-08,3.03824007674721e-07,9.23880858035268,"Down"
"MBNL2",-0.818917161716846,6.77457891803863,-6.53353684324925,1.49829267743843e-08,3.05243743199368e-07,9.23024608653559,"Down"
"ZNF529",-0.928680511350591,6.93554099319211,-6.53242746097827,1.50481587661747e-08,3.06324462657191e-07,9.22598131060638,"Down"
"SLC2A11",1.00883640501767,5.97055280952621,6.51722263628336,1.59712040081369e-08,3.23542360003676e-07,9.16754162384936,"Up"
"NCALD",-1.46955937563207,6.5735353225807,-6.50577388530593,1.67032037814023e-08,3.37283970332895e-07,9.12355319341174,"Down"
"C22orf16",-0.849332854517037,8.89413903071118,-6.50415588543462,1.68093104710542e-08,3.39154145459311e-07,9.1173375443863,"Down"
"FPR1",0.880226182153278,12.5732777498374,6.49634995744458,1.73307096284547e-08,3.4872311940379e-07,9.08735420713339,"Up"
"RNF213",-2.45373024401341,11.6468100970887,-6.49622689308396,1.73390572495918e-08,3.4872311940379e-07,9.0868815531249,"Down"
"TGFBI",-1.6820991143251,10.0348518262747,-6.49043861817168,1.77362343635019e-08,3.55573310923795e-07,9.06465219380228,"Down"
"C21orf7",-1.36198609669527,8.81268474009518,-6.48551904634563,1.80809077338893e-08,3.62194438589624e-07,9.04576164207184,"Down"
"FKBP15",0.842169551787797,6.9112776472219,6.4803956578083,1.84469431680267e-08,3.68645589224318e-07,9.02609104207684,"Up"
"ADAM17",0.820874006617104,7.14314397714294,6.4800660790475,1.84707402891751e-08,3.68827967331106e-07,9.02482575679228,"Up"
"CCDC92",-0.802717213920449,8.68488312248074,-6.4677428388803,1.93827903231341e-08,3.85508978420563e-07,8.97752352810221,"Down"
"DIS3L",-0.92433816585679,7.09874071548805,-6.46114002986557,1.98897524836788e-08,3.94344146245809e-07,8.9521853040388,"Down"
"URG4",-0.907807485053898,6.23865501173805,-6.45702186619222,2.02125980436933e-08,4.00113948675944e-07,8.93638415550866,"Down"
"RIN3",0.965948714114436,6.91349032220769,6.44750297395688,2.09789164899879e-08,4.14304760847051e-07,8.89986745290917,"Up"
"NCOA7",0.835897208248032,8.19397791941275,6.44306922314588,2.13456500302334e-08,4.20226814220884e-07,8.88286176685369,"Up"
"ECOP",0.805910989189083,6.52031435291283,6.43531658064284,2.20022837644532e-08,4.32138604561213e-07,8.85313140150408,"Up"
"AMY1A",-1.13014120261534,8.06984745930823,-6.42738289654191,2.26950438303941e-08,4.45396878919677e-07,8.82271333724455,"Down"
"EMR3",-1.43386024396865,9.1953531840271,-6.42022129940233,2.3338986055487e-08,4.57320428242356e-07,8.79526123741828,"Down"
"STXBP5",0.80038159919046,7.77373247628172,6.4166232344698,2.36693321855365e-08,4.63432251670083e-07,8.78147107394937,"Up"
"HLA-DRB4",-1.44946141947718,9.10311928368799,-6.4124051655324,2.40625250528394e-08,4.70398040302009e-07,8.76530641887819,"Down"
"UTP3",-0.987810678213692,7.25386259582502,-6.4089177172601,2.43925103628025e-08,4.76108470901284e-07,8.75194312898551,"Down"
"OLAH",2.28776007907197,5.8856806945885,6.40585832649557,2.46856941652298e-08,4.81457215914567e-07,8.74022116564452,"Up"
"ATP9A",1.23911623762111,6.93003490103291,6.40195328896727,2.5065011076995e-08,4.87720107179298e-07,8.72526061089862,"Up"
"SLC37A3",1.05324778862974,6.13676925322993,6.40016163654601,2.52409771056567e-08,4.90764241636666e-07,8.71839718364165,"Up"
"C5orf30",1.2382815555563,6.03825585924133,6.39989990666165,2.52667853275648e-08,4.90886385730278e-07,8.71739458324905,"Up"
"D4S234E",-1.18766670737687,6.80616326303848,-6.39871382913973,2.53840692166987e-08,4.92784169967416e-07,8.71285120749429,"Down"
"ABHD14A",-1.11833919344886,6.55613411485708,-6.39434184029882,2.58210808213365e-08,5.00494966729683e-07,8.69610524557554,"Down"
"LOC642161",-0.851714342476857,6.2149331407513,-6.39160966696532,2.60979695117568e-08,5.04213870543988e-07,8.68564131016737,"Down"
"CCT8",-0.837605325837007,9.41007839302363,-6.38601956601029,2.66737206965963e-08,5.12673806049259e-07,8.66423437986688,"Down"
"HSPA8",-0.87785825483064,10.9443046990997,-6.37285950968371,2.80794627284688e-08,5.38868467934127e-07,8.61385249959144,"Down"
"MAFG",0.996484421922543,5.91823993775423,6.37127089186967,2.82540617086694e-08,5.41805576930547e-07,8.60777195451859,"Up"
"GSPT2",-0.804251290005739,6.78305158937101,-6.357481477618,2.98156486932404e-08,5.69146095784406e-07,8.55500397533271,"Down"
"LOC728643",-0.857219390149458,7.16468076470084,-6.35143675736825,3.05269437675138e-08,5.80959399178877e-07,8.5318794412459,"Down"
"COP1",0.947907968216534,6.60437078147297,6.34404465219313,3.14197426133787e-08,5.96145154188936e-07,8.50360607377327,"Up"
"GALNT4",1.12992669882524,6.62012517066126,6.3424535298238,3.16152814455216e-08,5.98963178972556e-07,8.49752116213748,"Up"
"MTSS1",-0.986665096594487,7.73095447347641,-6.33912562682481,3.20281773136517e-08,6.04949945653796e-07,8.48479524531365,"Down"
"TNFSF13B",0.818725776526451,11.0174086018628,6.33782101337762,3.21914998149081e-08,6.07578307317409e-07,8.47980674714039,"Up"
"CDK4",-1.21462029868299,7.00537352666854,-6.33605825806459,3.24134914747904e-08,6.10850956279034e-07,8.47306674874943,"Down"
"IFITM3",1.36336986182523,11.7291930915372,6.31629603672605,3.50087850810825e-08,6.58280371681687e-07,8.3975295821848,"Up"
"HLA-DRA",-1.50520457823171,11.7968564410548,-6.30909925041488,3.60043304408713e-08,6.74477546410957e-07,8.37003272901751,"Down"
"DHRS9",1.45238348950245,8.64466503748418,6.29436201350986,3.81315592460763e-08,7.10094369960266e-07,8.31374527327715,"Up"
"C15orf28",0.856006481696957,7.97128698720152,6.29366113731005,3.82357789888918e-08,7.11508130111577e-07,8.31106899445782,"Up"
"COX7B",1.2394620701736,7.52481970438394,6.27492285448498,4.11295062233919e-08,7.60850468326763e-07,8.23953943266355,"Up"
"CUTC",0.9879411453487,7.23006535540044,6.26905157628563,4.20801878186113e-08,7.77293109301902e-07,8.21713586960894,"Up"
"LOC731985",-0.850495399220005,9.87646589516889,-6.2643467979746,4.2857712478206e-08,7.9049368430088e-07,8.1991864960294,"Down"
"CAPG",0.86011423982001,6.4902156740607,6.26104036483751,4.34126627216973e-08,7.99556293643567e-07,8.18657364249277,"Up"
"BMI1",-0.896952356956884,7.82996145009703,-6.25763996267407,4.39908277587861e-08,8.09611573833003e-07,8.17360374916369,"Down"
"KLF12",-0.870113983896283,6.36415253549049,-6.25735309640521,4.40399514865923e-08,8.09922736190878e-07,8.17250964305876,"Down"
"CSTA",0.816511026372779,6.99252600372903,6.25321638196657,4.475441943674e-08,8.2185982807863e-07,8.15673338377301,"Up"
"LOC645436",-0.848537160654612,9.20072098071418,-6.24549053611081,4.6119739328618e-08,8.45080354753249e-07,8.12727493706998,"Down"
"PLP2",0.822926186982741,8.43810208666994,6.23949905931321,4.7206962803563e-08,8.63743118545541e-07,8.10443477299496,"Up"
"UQCRH",0.896127720038384,8.92808983804249,6.22812556106312,4.93412938090814e-08,9.02138273716586e-07,8.06109029278731,"Up"
"NAIP",1.37600879499955,5.61267171554651,6.22205532102391,5.05193560304981e-08,9.22335955415195e-07,8.03796333417423,"Up"
"PCOLCE2",2.12123349846463,5.63990136980806,6.20243587437072,5.45212350166112e-08,9.91080150627335e-07,7.96324792598987,"Up"
"DDIT3",1.04162629879183,6.30087314605242,6.19994833367151,5.50506046416319e-08,9.99257906635831e-07,7.95377837534075,"Up"
"PDGFC",1.0466210862673,5.94932310213101,6.19249288629203,5.66679384446888e-08,1.025191564672e-06,7.92540190556391,"Up"
"LCN2",2.32290399812433,9.49494881043808,6.19245617158794,5.66760186501963e-08,1.025191564672e-06,7.92526218241408,"Up"
"ORM1",1.67659124142084,7.58744928700595,6.19242343216777,5.6683224936121e-08,1.025191564672e-06,7.92513758793585,"Up"
"SMARCD3",0.849106372133245,6.58223923714224,6.19173967198149,5.68339356516649e-08,1.0271783912889e-06,7.92253547451823,"Up"
"SERPINB8",0.823090166115349,6.45039729790501,6.19075994528093,5.70505751615739e-08,1.02961339523472e-06,7.91880714048498,"Up"
"LOC389599",-1.89009915211414,11.0868381082947,-6.18339825252244,5.8704841196969e-08,1.05567933311288e-06,7.89079640561729,"Down"
"UNG",-0.897337158925619,5.94338919545867,-6.1704371300488,6.17338731792913e-08,1.10240162793031e-06,7.84149777807073,"Down"
"ANPEP",0.884412773771952,9.00274805475748,6.17040526813285,6.17415072444661e-08,1.10240162793031e-06,7.84137661656496,"Up"
"STK39",-0.810289102777117,7.38889548408539,-6.16771079100642,6.23905008266706e-08,1.11319885790099e-06,7.83113080617632,"Down"
"S100A10",-0.827857240992676,11.9875989713478,-6.16523189145098,6.29935470940105e-08,1.12316154180385e-06,7.82170559896091,"Down"
"HNRPA1L-2",-0.995567386365353,6.71403591126469,-6.16391351287931,6.33166238981868e-08,1.12812184606691e-06,7.81669323247292,"Down"
"MBOAT7",0.865345870008149,9.60771180378225,6.14315314513431,6.86263414155043e-08,1.21241477384805e-06,7.73779519983864,"Up"
"WIPI1",0.945010573852709,7.76545056860848,6.13772284871361,7.00866262590128e-08,1.23734394954465e-06,7.7171675613219,"Up"
"FLT3LG",-1.45688045739049,7.1946485478457,-6.13500485331901,7.08290693882776e-08,1.24782256791962e-06,7.70684445665336,"Down"
"C3orf31",-0.973912281396409,6.90077244842459,-6.12536898827426,7.35246047670787e-08,1.28988734392488e-06,7.6702551445797,"Down"
"HLA-DRB3",-1.52722326092662,8.14298817960174,-6.12050578610197,7.49234316431083e-08,1.31168180467113e-06,7.65179350900189,"Down"
"GNB2",0.820171075175764,7.91580322572728,6.10580880570352,7.93132505249506e-08,1.38563941500852e-06,7.59602120423812,"Up"
"CASP5",1.52503349634578,6.50166469484573,6.09186949085752,8.37121527565418e-08,1.45843625800378e-06,7.5431524242834,"Up"
"EMR2",1.01669416191108,9.9519147126268,6.08806019000341,8.49558106774682e-08,1.47703255908129e-06,7.52870941724998,"Up"
"CHMP5",1.13406629496313,7.0842957800739,6.08478727115951,8.6038974647381e-08,1.49483056159997e-06,7.516301777446,"Up"
"CD86",-0.902760793511389,7.55982079640662,-6.06827961309239,9.17144174042989e-08,1.58467385123304e-06,7.45374488144976,"Down"
"SF3B14",0.836863627594925,8.24267648852438,6.06118645173079,9.42656925457973e-08,1.62503378407803e-06,7.42687707941229,"Up"
"ATP5J",0.943533301011271,8.66441904669064,6.05727144336598,9.57038572275459e-08,1.64794176075377e-06,7.41205079935947,"Up"
"C6orf160",-1.03817939559904,9.69867662975178,-6.04870419747911,9.89273394428337e-08,1.70228152881098e-06,7.37961422793413,"Down"
"ASGR2",0.980113313485879,6.86794875372254,6.0416109486702,1.01677502860311e-07,1.74363739557178e-06,7.3527666292769,"Up"
"MMP25",0.861685841641913,10.7381804667632,6.0395845050242,1.02477014393082e-07,1.75615006260538e-06,7.3450980187063,"Up"
"CETP",0.922949472622602,6.25688553960167,6.03698552415716,1.03511543065609e-07,1.77146371182396e-06,7.33526367243348,"Up"
"LOC401152",0.80648050553933,8.57558099421109,6.03226845059603,1.05415699797406e-07,1.80282360061686e-06,7.31741721401079,"Up"
"MANSC1",0.905624103882984,7.40377498774849,6.03136351310841,1.05784948984865e-07,1.80668044665728e-06,7.31399387871281,"Up"
"TMEM149",0.809431313286073,9.19721378514884,6.00628415036578,1.1654438897293e-07,1.98235855127162e-06,7.21916925198101,"Up"
"THEM2",0.836559420364393,6.5929039870232,5.99789770168058,1.20378954320026e-07,2.0448154808145e-06,7.18748170661838,"Up"
"MED25",-1.01212548465851,9.06141957330235,-5.99770281006043,1.20469536148249e-07,2.04497240970087e-06,7.18674545280927,"Down"
"HIBADH",-0.803618823733345,6.93692166853192,-5.9962143641493,1.2116356846321e-07,2.05536579700749e-06,7.18112265490015,"Down"
"PECI",-1.08338957116637,6.85879873268086,-5.9916334014467,1.23324539894325e-07,2.0877972612413e-06,7.16381962728249,"Down"
"LOC645385",-0.822540276882224,8.85546647357055,-5.98938683223997,1.24398226349435e-07,2.10314149994943e-06,7.15533516775492,"Down"
"ZNF683",-1.61760812298797,6.55075445789576,-5.97669047664522,1.30642519359561e-07,2.20278533648515e-06,7.10740054335442,"Down"
"LOC653907",1.16855493504139,7.23987187288772,5.95727648673731,1.40796116461902e-07,2.35660077753143e-06,7.03415281845097,"Up"
"CASP1",0.852458711663479,9.08302592231183,5.94080418431702,1.50021568320029e-07,2.4867239654241e-06,6.97205100855937,"Up"
"SRP14",0.83360244619444,9.58500150328971,5.93121091470974,1.55667704191035e-07,2.56760687800327e-06,6.93590382740017,"Up"
"RBM13",-0.888352163842678,6.84605430441211,-5.92941724374661,1.56746491175027e-07,2.58062003152599e-06,6.92914698190431,"Down"
"ATP5I",0.821703487446069,8.52048152413406,5.91822790188557,1.63645386646107e-07,2.6819067928834e-06,6.88700805018633,"Up"
"SCPEP1",1.00764969058256,9.52931555756684,5.91273280319851,1.6714271584881e-07,2.7356561695567e-06,6.86632109278446,"Up"
"MCTP2",1.39492755141991,6.51191858294981,5.9088545457114,1.69655471834645e-07,2.77137008571993e-06,6.8517239249507,"Up"
"SYTL2",-0.969354979269737,6.38915815139482,-5.89681120556074,1.77699358259024e-07,2.88775815554742e-06,6.8064105283299,"Down"
"NBPF20",-0.833511259164846,10.5347386864639,-5.89457764730018,1.79232162947507e-07,2.90703004935505e-06,6.79800935921957,"Down"
"C1orf19",-0.846885789986894,7.27010120057566,-5.88989904193661,1.82485471436383e-07,2.95407904179695e-06,6.78041424487076,"Down"
"CD3G",-1.46320011742347,6.97183421237265,-5.88885592300391,1.83218747072254e-07,2.96077627749042e-06,6.77649182457763,"Down"
"GGH",0.990219359552031,5.86315007018889,5.87877187836999,1.90459620387179e-07,3.07327012614486e-06,6.73858242364174,"Up"
"FBXW2",1.09018989526282,6.65882071209019,5.87758476827782,1.91330452702655e-07,3.08336383393895e-06,6.73412079658192,"Up"
"SPTLC2",0.937837966007975,6.40928112141017,5.8637694101292,2.01759565418805e-07,3.24104503171167e-06,6.68221483969509,"Up"
"PARP9",0.849334017808097,8.78192465054655,5.85927415889544,2.05272859632824e-07,3.29537655885645e-06,6.66533266363474,"Up"
"C14orf169",-0.904615307666695,6.81421166854337,-5.84326365750941,2.18285058902094e-07,3.49979998775424e-06,6.6052325401446,"Down"
"LSM1",0.807865450372489,9.56358196176086,5.84234034635769,2.19059873779165e-07,3.50909721011017e-06,6.60176797219663,"Up"
"HLA-G",-1.15330334445572,9.59075212155829,-5.84224017526968,2.19144097846975e-07,3.50909721011017e-06,6.60139210613904,"Down"
"CST3",-0.909869479621554,12.2672581040847,-5.82975087107066,2.29900186360631e-07,3.66731642455981e-06,6.5545429226758,"Down"
"ANKRD55",1.08577856891985,6.54969009476957,5.82642995888062,2.32847116824174e-07,3.70726821846721e-06,6.54209029209039,"Up"
"KIAA1881",0.943345669226622,6.04603497518518,5.82402720833776,2.35002562627743e-07,3.73921799016549e-06,6.53308175687602,"Up"
"CKS2",0.92374402740267,6.63884674307004,5.8186582081144,2.39890571495877e-07,3.80735414608986e-06,6.51295565578013,"Up"
"EXT1",0.82909107692359,6.18797695945449,5.81079378089505,2.47232602231321e-07,3.91646352873057e-06,6.48348445615831,"Up"
"C14orf159",-0.802575008744265,8.99573255106017,-5.80515390019783,2.52634332309029e-07,3.99197178771149e-06,6.46235629578205,"Down"
"MUC6",-1.65912100487343,8.98784968528556,-5.78965621270071,2.68086305237738e-07,4.21757804360245e-06,6.40432802989465,"Down"
"LOC440348",-0.857316259398048,7.33706638393599,-5.7845837223876,2.73344153893979e-07,4.28955807047105e-06,6.38534439817983,"Down"
"LOC440313",-2.32767744089181,11.0432792700009,-5.77931184731956,2.78916786496686e-07,4.368827422135e-06,6.36561950956551,"Down"
"ALPPL2",0.987850668741838,6.23823801588986,5.77873743794501,2.79530714163139e-07,4.37571740601577e-06,6.36347064319549,"Up"
"DHRS13",0.821759856504269,6.72416179635975,5.77080488255354,2.88146975547189e-07,4.49659526086674e-06,6.33380108197188,"Up"
"ALDH1A1",-1.10348438751908,7.01348423270531,-5.76618395248706,2.93286733811111e-07,4.57112739492333e-06,6.31652304762634,"Down"
"CD177",2.04838801756336,5.76778176636266,5.76593733225348,2.9356357869665e-07,4.57260741538648e-06,6.31560102436341,"Up"
"LOC644863",0.841013392004898,9.66187360521793,5.75881147565227,3.01675342438135e-07,4.68734122923036e-06,6.288964864023,"Up"
"PRR5",-0.995769141309194,7.61631253496973,-5.74705032440313,3.15551312895281e-07,4.88391508844212e-06,6.2450226458456,"Down"
"CD160",-1.46668984328521,6.46828418795616,-5.74693816285369,3.15686635589437e-07,4.88391508844212e-06,6.24460370925516,"Down"
"LOC643031",-0.933665101479452,11.3076554288248,-5.73190119070861,3.34358098019117e-07,5.15058981875037e-06,6.18846007779536,"Down"
"BPI",1.73159394396818,6.77412762399076,5.72924116013126,3.37772915055359e-07,5.20000678780877e-06,6.17853271105329,"Up"
"CLK4",0.826793388874448,6.87953885180969,5.72758675481758,3.39914129662235e-07,5.22976818831616e-06,6.17235905883426,"Up"
"MYL6B",0.82505083402286,7.00901421199433,5.71065247442515,3.6261793327102e-07,5.54514284819553e-06,6.10919607858983,"Up"
"VPREB3",-1.21754449435248,7.36036376746333,-5.70080065255616,3.76509453498301e-07,5.74011380287889e-06,6.07247496615522,"Down"
"PLSCR1",1.28887293509912,6.50079304126281,5.69803066228361,3.80509142647377e-07,5.78355492512397e-06,6.06215361014105,"Up"
"GNG7",-0.898983095409735,6.79545640251057,-5.69082588203904,3.91110146832021e-07,5.92319824780543e-06,6.03531453917739,"Down"
"PGAM1",0.830983189825566,7.91016744057088,5.68958140320941,3.92970593939023e-07,5.94779092813186e-06,6.03067965046847,"Up"
"FOLR3",1.95808148986278,9.76535625747496,5.67868784109605,4.09633951417508e-07,6.17768298658437e-06,5.99012088867707,"Up"
"PLXNC1",0.812634353506105,8.3419064318944,5.66962089497094,4.24034265344385e-07,6.38719079134682e-06,5.95638055983643,"Up"
"QPCT",0.820947508864007,9.844999176713,5.66704126109176,4.28221937436417e-07,6.44254907669152e-06,5.94678404657193,"Up"
"LOC653158",0.850787716895968,8.26448941295819,5.66245428643065,4.35769432414277e-07,6.54826272020019e-06,5.92972323628116,"Up"
"BTBD11",-1.04665620983098,5.89534504987247,-5.65817682025093,4.42926035635077e-07,6.64785703633782e-06,5.91381734215415,"Down"
"PLCG1",-1.03973786910104,6.21684004914188,-5.63943957022875,4.75668471107209e-07,7.10535078053193e-06,5.84418495425808,"Down"
"LOC649150",-0.815352060064789,11.5764511082469,-5.63769964587405,4.78827587775477e-07,7.14405077547507e-06,5.8377224977171,"Down"
"HPSE",1.05226163112593,7.84007536889289,5.62712815710339,4.98472293952223e-07,7.42392978078133e-06,5.79847073348926,"Up"
"HRB",1.1254535378722,6.28714378856495,5.6118293685491,5.28319064098921e-07,7.84057926295566e-06,5.74170647414991,"Up"
