id.exposure,id.outcome,exposure,outcome,I2,H2,QE,QEp
Q9UK53,J10_PNEUMOBACT,ING1,Bacterial pneumoniae,0,0.008896947296176,0.017793894592352,0.991142513426051
Q9UQP3,J10_PNEUMOBACT,TNN,Bacterial pneumoniae,42.2254961024681,1.73086730744341,84.8124980647272,0.00113533741832695
Q9UQQ2,J10_PNEUMOBACT,SH2B3,Bacterial pneumoniae,0,0.927408331481803,7.41926665185442,0.492144413027981
Q9Y223,J10_PNEUMOBACT,GNE,Bacterial pneumoniae,0,0.832260499770046,3.32904199908018,0.504344004270326
Q9Y2X7,J10_PNEUMOBACT,GIT1,Bacterial pneumoniae,0,0.466162844982495,1.39848853494749,0.705889065265532
Q9Y2Y0,J10_PNEUMOBACT,ARL2BP,Bacterial pneumoniae,0,0.80031862377091,5.60223036639637,0.586883304610275
Q9Y3C0,J10_PNEUMOBACT,WASHC3,Bacterial pneumoniae,0,0.556882421264278,5.56882421264278,0.850095553131344
Q9Y3L3,J10_PNEUMOBACT,SH3BP1,Bacterial pneumoniae,0,0.589409922974595,4.71527938379676,0.78752871851902
Q9Y5X3,J10_PNEUMOBACT,SNX5,Bacterial pneumoniae,0,0.42528889319646,1.70115557278584,0.79050770206738
Q9Y662,J10_PNEUMOBACT,HS3ST3B1,Bacterial pneumoniae,9.61473652997379,1.10637504567503,27.6593761418758,0.323770475105892
